크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일
190225,49,9791186264904,67504914,홀로 공부하는 수능 국어 기출 분석 인문·사회·예술,"14,000원","12,600","
700원 ","
박광일 편저
        ",홀수,35730,2018년 12월 28일,국내도서,중고등참고서,고등학교,수능기출문제집,국어영역,
190225,50,9791162401118,66746080,2019 Xistory 자이스토리 고등 수학(상) 1542제,"16,000원","14,400","
800원 ","
김덕환, 김성남, 전경준, 최대철, 홍분남 공저
        ",수경출판사,44247,2018년 11월 05일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,51,9788928325269,56738570,일품 고등 수학 (상) 684제 (2019년용),"13,000원","11,700","
650원 ","
신문섭, 황진호, 권혜영 공저
        ",좋은책신사고,72714,2017년 11월 07일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,52,9788954735810,18157657,EBSi 강의노트 영문법 Rose Lee의 Grammar Holic,"5,000원","5,000","
0원
                            
                                                        
                        ","
Rose Lee 저
        ",한국교육방송공사,133182,2015년 06월 01일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,53,9788954747370,66987377,EBSi 강의노트 수능개념 주혜연의 해석공식 기출구문 (2019년),"7,400원","7,400","
0원
                            
                                                        
                        ","
주혜연 저
        ",한국교육방송공사,87327,2018년 11월 22일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,54,9788961334440,65060428,개념원리 RPM 수학 (상) (2019년),"15,000원","13,500","
750원 ","
이홍섭 저
        ",개념원리,74868,2018년 10월 01일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,55,9791186264898,67504908,홀로 공부하는 수능 국어 기출 분석 고전문학,"14,000원","12,600","
700원 ","
박광일 편저
        ",홀수,35289,2018년 12월 28일,국내도서,중고등참고서,고등학교,수능기출문제집,국어영역,
190225,56,9791156200178,37525992,기본 수학의 정석 수학 (상) (2019년용),"16,000원","14,400","
800원 ","
홍성대 저
        ",성지출판사(정석),105813,2017년 03월 15일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,57,9788954748667,68725790,EBS 수능특강 과학탐구영역 화학 2 (2019년),"7,200원","6,480","
70원 ","
EBS 저
        ",한국교육방송공사,57021,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,화학 1ㆍ2,
190225,58,9791186264881,67492021,홀로 공부하는 수능 국어 기출 분석 현대산문,"13,000원","11,700","
650원 ","
박광일 편저
        ",홀수,30390,2018년 12월 28일,국내도서,중고등참고서,고등학교,수능기출문제집,국어영역,
190225,59,9788954748681,68724912,EBS 수능특강 과학탐구영역 지구과학 2 (2019년),"7,200원","6,480","
70원 ","
EBS 저
        ",한국교육방송공사,46365,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,지구과학 1ㆍ2,
190225,60,9788958899204,66888689,씨뮬 7th 기출 전국연합 3년간 모의고사 고1 영어 (2019년),"14,000원","12,600","
700원 ","
            편집부 저
        ",골드교육,57375,2018년 11월 09일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190225,61,9788954748575,68726302,EBS 수능특강 사회탐구영역 세계사 (2019년),"5,700원","5,130","
50원 ","
EBS 저
        ",한국교육방송공사,50781,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,한국사/동아시아사/세계사,
190225,62,9791162401200,67264280,2019 Xistory 자이스토리 고3 확률과 통계,"16,500원","14,850","
820원 ","
윤장로 등저
        ",수경출판사,56487,2018년 12월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190225,63,9791162276082,65485358,오투 고등 통합과학 (2019년),"20,000원","18,000","
1,000원 ","
이진우 등저
        ",비상교육(구 비유와상징),51738,2018년 09월 01일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","과학(고1,2) 문제집",
190225,64,9791162401132,66874183,2019 Xistory 자이스토리 고2 수학 1 1001제,"15,500원","13,950","
770원 ","
장철희, 윤혜미, 홍분남 등저
        ",수경출판사,45942,2018년 11월 20일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190225,65,9788954747387,66987397,EBSi 강의노트 수능개념 정승익의 개념잡는 대박노트 (2019년),"9,500원","9,500","
0원
                            
                                                        
                        ","
정승익 저
        ",한국교육방송공사,62292,2018년 11월 22일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,66,9788928326402,59623680,신사고 SSEN 쎈 수학 2 (2019년/고2용),"14,000원","12,600","
700원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,75732,2018년 04월 05일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190225,67,9788958899129,66023259,씨뮬 7th 수능 기출 전국연합 3년간 모의고사 고3 영어 (2019년),"14,000원","12,600","
700원 ","
            편집부 저
        ",골드교육,46563,2018년 10월 12일,국내도서,중고등참고서,고등학교,파이널 · 모의고사 · 8절,영어영역 모의고사,
