크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일
190225,94,9788961334549,67508710,개념원리 중학 수학 2-2 (2019년),"16,000원","14,400","
800원 ","
이홍섭 저
        ",개념원리,26580,2019년 01월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190225,95,9791125939122,67452036,체크체크 국어 5 천재 박영목 교과서편 중등 3-1 (2019년),"18,000원","16,200","
900원 ","
윤여정 등저
        ",천재교육,18660,2018년 09월 30일,국내도서,중고등참고서,중학교,중3 - 문제집,국어(중등3),
190225,96,9791162276372,68208474,개념+유형 중등수학 3-2 기초탄탄 라이트 (2019년),"18,500원","16,650","
920원 ","
            편집부
        ",비상교육(구 비유와상징),17676,2018년 12월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190225,97,9791125324478,64413818,주니어 리딩튜터 JUNIOR READING TUTOR LEVEL 4,"12,000원","10,800","
600원 ","
            편집부 저
        ",NE능률,29445,2019년 01월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,독해/작문,
190225,98,9791162338469,67318610,올리드 중등 국어 2-1 (2019년),"16,000원","14,400","
800원 ","
강영미 등저
        ",미래엔(대한교과서),16515,2018년 12월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,국어(중등2),
190225,99,9788954747257,67212095,EBS 중학 뉴런 영어2 (2019년),"12,500원","11,250","
120원 ","
EBS 저
        ",한국교육방송공사,30300,2018년 12월 05일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중2,
190225,100,9788928324033,39115984,라이트 쎈 중등수학 3 (상) (2019년용),"14,000원","12,600","
700원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,43722,2017년 04월 25일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190225,101,9788963918310,67134066,고전시가의 모든 것 (2019년),"16,000원","14,400","
800원 ","
권오성 등저
        ",꿈을담는틀,25809,2018년 11월 20일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,102,9788900434385,65303028,빠작 중학 국어 비문학 독해 1,"12,000원","10,800","
600원 ","
최두호, 권미득, 정문경, 송정윤, 배지은 공저
        ",동아출판,29997,2018년 10월 15일,국내도서,중고등참고서,중학교,중1 문제집,국어,
190225,103,9788967700591,69723258,에이급 수학 중학수학 2-하 (2019년),"15,000원","13,500","
750원 ","
            편집부
        ",에이급,5130,2019년 02월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190225,104,9791188991792,67485934,기적의 중학연산 1A (2019년),"10,000원","9,000","
500원 ","
기적학습연구소 저
        ",길벗스쿨,24492,2018년 12월 20일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,105,9791125938569,65289015,체크체크 수학 중 2-1 (2019년),"16,500원","14,850","
820원 ","
해법수학연구회  저
        ",천재교육(학원),40578,2018년 10월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190225,106,9788961333337,15295476,개념원리 중학수학 3-2 (2019년용),"14,000원","12,600","
630원 ","
이홍섭 저
        ",개념원리,67194,2014년 11월 19일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
